# round: 2
js,testdata,read,8000000,92,1,1428798,1428798,1428798,125.36,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,real_packet,write,8000000,204,1,477538,477538,477538,92.90,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,real_packet,read,8000000,204,1,584968,584968,584968,113.81,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,ship_shallow,write,32000000,28,1,3237309,3237309,3237309,86.45,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,ship_shallow,read,32000000,28,1,4886421,4886421,4886421,130.48,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,message_batch,write,26214400,25,1,9849978,9849978,9849978,234.84,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,message_batch,read,26214400,25,1,9678019,9678019,9678019,230.74,0.00,7a7c343f1a446f4c,gen,esm,contract,default,unknown,runtime
js,bench_packet,write,32000000,49,1,3271482,3271482,3271482,152.88,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_packet,read,32000000,49,1,4062597,4062597,4062597,189.85,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_ints,write,40000000,14,1,5765335,5765335,5765335,76.98,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_ints,read,40000000,14,1,6422274,6422274,6422274,85.75,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_bits,write,48000000,20,1,4006771,4006771,4006771,76.42,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_bits,read,48000000,20,1,6924142,6924142,6924142,132.07,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_mixed,write,40000000,21,1,3615174,3615174,3615174,72.40,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bench_mixed,read,40000000,21,1,5433108,5433108,5433108,108.81,0.00,7a7c343f1a446f4c,rt,esm,contract,default,unknown
js,bitpacker,write,24576,65518,1,5919,5919,5919,369.86,0.00,7a7c343f1a446f4c,bits,esm,contract,default,unknown
js,bitpacker,read,24576,65518,1,4769,4769,4769,298.01,0.00,7a7c343f1a446f4c,bits,esm,contract,default,unknown
